id,lat,long,seconds_debate,text
9.664974195831972e+17,43.00035,-75.4999,1116.0,This #CNNTownHall is batshit. If we need to turn into Hunger Games to see change then so be it
9.664974195370803e+17,35.75035,-86.25027,1116.0,Rubio is currently realizing he’ll never be president in real time. #CNNTownHall
9.664974192013599e+17,39.73915,-104.9847,1116.0,Little Marco is getting roasted. Rightly so. #CNNTownHall
9.664974270322811e+17,41.4995,-81.69541,1117.0,RT @MichaelSkolnik: “It is not too soon to talk about gun safety. It’s too late. It’s too late for the seventeen who have lost that were lo…
9.664974265917727e+17,39.76,-98.5,1117.0,"Dad who lost his daughter to Rubio: ""Your comments this week and those of our president have been pathetically weak… https://t.co/JYeZTZkGTM"
9.664974251155661e+17,39.76,-98.5,1117.0,RT @DaynaBramston: #Fred is a good Dad and is showing how to be classy when extremely angry!  #cnntownhall #NeverAgain
9.664974248722964e+17,-34.92145,-57.954530000000005,1117.0,RT @B52Malmet: #CNNTownHall #NoRA #ProtectOurKids when a dad confronts a senator. Can not abide anything Rubio says. He has taken #NRABlood…
9.66497430861738e+17,39.76,-98.5,1118.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974275272745e+17,42.35843,-71.05977,1118.0,At least @marcorubio is standing there taking it... #ParklandStudentsSpeak #CNNTownHall @jonfavs @jonlovett @TVietor08 @danpfeiffer
9.664974348631122e+17,1.0,38.0,1119.0,RT @thistallawkgirl: AMBER ALERT issued for Marco Rubio's spine. #CNNTownHall #StudentsStandUp
9.664974343177871e+17,48.78232,9.177019999999999,1119.0,"RT @shannonrwatts: THIS is who CNN invited to the #CNNTownHall to debate Parkland gun violence survivors. No, really. https://t.co/hGdLqnaI…"
9.664974332021187e+17,40.27245,-76.90567,1119.0,I do respect the fact that @marcorubio  is here tonight to get his ass kicked. He deserves to get his ass kicked (v… https://t.co/yD7yoPJFts
9.664974321787085e+17,41.076209999999996,-73.85875,1119.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974319395717e+17,47.50012,-120.50147,1119.0,RT @B52Malmet: #CNNTownHall #NoRA #ProtectOurKids when a dad confronts a senator. Can not abide anything Rubio says. He has taken #NRABlood…
9.664974318431109e+17,40.743990000000004,-74.03236,1119.0,#CNNTownHall Fred Gutenberg should be the Senator and Marco Rubio should take his NRA money and fuck right off.
9.664974394348585e+17,29.763279999999998,-95.36327,1120.0,Fred Gutenberg should run against Marco Rubio. #CNNTownHall #StudentsStandUp
9.664974392965079e+17,33.749,-84.38798,1120.0,RT @NathanHRubin: Yelling at a grieving father isn’t a good look @marcorubio #CNNTownHall
9.664974385288765e+17,38.91706,-77.00025,1120.0,Jamie’s father has more courage than most of the cowards running our country right now. #StudentsStandUp #CNNTownHall
9.664974384282132e+17,33.749,-84.38798,1120.0,"RT @CaitlinForCT: Don't you DARE talk about the Sandy Hook Initiative, @marcorubio! You haven't earned that right. 

#StudentsStandUp #CNNT…"
9.664974368090522e+17,37.25022,-119.75126000000002,1120.0,Watching History Live #CNNTownHall
9.664974440737464e+17,17.33333,-62.75,1121.0,"RT @jetrotter: Cameron Kasky: founder of ""March for our lives""

#ParklandStudentsSpeak #MarchForOurLives #CnnTownHall https://t.co/FHAOfO6t…"
9.664974420772987e+17,29.763279999999998,-95.36327,1121.0,"“Can you look at me and tell me you will do something about guns?” Fred Guttenberg, parent of a murdered child at… https://t.co/986uu5Q0Pc"
9.664974409322619e+17,42.568909999999995,-83.38356,1121.0,Rubio telling a father whose daughter was killed at Stoneman Douglas that an assault weapons ban would not have pre… https://t.co/Cc7KfotBC2
9.664974402821366e+17,39.74595,-75.54659000000001,1121.0,I’m here for a public flogging like this but I wish it was for other reasons. Take it to Rubio HARD. #VoteThemOut #CNNTownHall
9.664974470936003e+17,36.165890000000005,-86.78444,1122.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974469886239e+17,42.81212,-114.89867,1122.0,RT @BrianCraigShow: Made us turn off the live stream #CNN doesn’t want you to see the empty seats. #cnn #ParklandStrong #CNNTownHall https:…
9.664974451053814e+17,34.5003,-111.50098,1122.0,I’m so in awe of the parents and siblings who lost a loved one and now stand up to speak their truth in front of al… https://t.co/YS7cxJwjs3
9.66497451417858e+17,39.250240000000005,-111.75103,1123.0,RT @williamlegate: You NEED to be watching this rn if you're not. It puts the Super Bowl or any other televised sport to shame. #CNNTownHal…
9.664974500883333e+17,41.85003,-87.65005,1123.0,RT @blitzisbest: omg Rubio we don't care what you've done. You've done jack shit. We want to know what you're going to do. #stupidpoliticia…
9.664974559394406e+17,41.85003,-87.65005,1124.0,@marcorubio is gonna be on the hook tonight. Your BS is getting called out tonight. #CNNTownHall
9.664974545343816e+17,32.735690000000005,-97.10807,1124.0,RT @IncitingARiot: Marco Rubio just told the parent of a father of a school shooting victim that an assault weapons ban wouldn’t save child…
9.66497454026707e+17,47.60621,-122.33207,1124.0,"RT @pquaife: Father of a Stoneman Douglas victim to Marco Rubio: ""Your comments this week have been pathetically weak!"" 

He's getting lit…"
9.664974606244618e+17,27.718090000000004,-82.35176,1125.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974596053115e+17,29.95465,-90.07507,1125.0,"RT @MichaelSkolnik: Marco Rubio got excuses.

The young people got answers.

#CNNTownHall"
9.664974595549143e+17,37.77493,-122.41942,1125.0,"Rubio says problems can’t be solved by gun laws alone, but says he will support banning bump stocks and changing ba… https://t.co/jvOTft6AwE"
9.66497458409816e+17,37.25022,-119.75126000000002,1125.0,someone is getting roasted!  #CNNTownHall
9.664974647894917e+17,42.35843,-71.05977,1126.0,Ricky Rubio will officially change his last name after this #CNNTownHall
9.664974646047662e+17,33.8303,-116.54529,1126.0,This #CNNTownHall is no joke so far. And Marco Rubio apparently can’t let go of that sweet NRA money. They must’ve… https://t.co/OOO7cuy0i3
9.664974639841567e+17,28.75054,-82.5001,1126.0,"RT @reagan_rebels: “ Look at me and tell me you will do something to work with us about guns”
Marco Rubio “ The problems that we are facing…"
9.664974634682573e+17,38.25424,-85.75941,1126.0,"Marco Rubio is getting his hat handed to him, and deservedly so.    #CNNTownHall"
9.664974692521452e+17,40.44062,-79.99589,1127.0,Oh this townhall is breaking me and putting a fire under my ass at the same time. #CNNTownHall
9.664974690047386e+17,28.75054,-82.5001,1127.0,RT @lesleyabravanel: Fred Guttenberg is slaughtering mousy @marcorubio: “Your comments and the comments of the President were pathetically…
9.66497467691864e+17,39.76,-98.5,1127.0,RT @chick_in_kiev: Rubio again denies that assault weapons ban would have prevented #StonemanShooting #CNNTownHall
9.664974672262062e+17,8.5,-11.5,1127.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.66497466945278e+17,61.218059999999994,-149.90028,1127.0,RT @OfficialJoelF: Marco Rubio is getting booed on stage at the #CNNTownHall
9.664974666433044e+17,40.16706,-74.49987,1127.0,RT @B52Malmet: #CNNTownHall #NoRA #ProtectOurKids when a dad confronts a senator. Can not abide anything Rubio says. He has taken #NRABlood…
9.664974658505646e+17,42.36565,-71.10831999999999,1127.0,RT @thistallawkgirl: AMBER ALERT issued for Marco Rubio's spine. #CNNTownHall #StudentsStandUp
9.664974724943503e+17,44.97997,-93.26384,1128.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.66497470669869e+17,41.13394,-81.48456,1128.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974701706977e+17,41.057320000000004,-74.14098,1128.0,"RT @shannonrwatts: THIS is who CNN invited to the #CNNTownHall to debate Parkland gun violence survivors. No, really. https://t.co/hGdLqnaI…"
9.664974699568742e+17,40.71427,-74.00596999999999,1128.0,This dad is my hero. #CNNTownHall
9.664974772590715e+17,1.0,38.0,1129.0,RT @Christie_D22: They’re already shredding Rubio. This is exactly why Trump had a safe listening session today rather than attending the…
9.664974769486561e+17,26.65868,-80.24144,1129.0,RT @eb454: Wow. This dude is GRILLING @marcorubio  #StudentsStandUp #CNNTownHall
9.664974765082993e+17,28.75054,-82.5001,1129.0,RT @reagan_rebels: I will support a bump stock ban”#GVRO #CNNTownHall #StudentsStandUp
9.664974763572961e+17,38.50038,-80.50009,1129.0,In the week since the last #SchoolShooting have any security measures been implemented in schools across the countr… https://t.co/eahTN1lwmq
9.664974747424276e+17,-17.0,-65.0,1129.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974811262403e+17,33.01984,-96.69889,1130.0,RT @MichaelSkolnik: “It is not too soon to talk about gun safety. It’s too late. It’s too late for the seventeen who have lost that were lo…
9.664974801362125e+17,32.95949,-117.26531000000001,1130.0,RT @sarahnrogers: Rubio is already digging himself into a hole. Divided political parties shouldn’t be the scapegoat here; this is about co…
9.664974800357827e+17,41.85003,-87.65005,1130.0,#CNNTownHall https://t.co/ofqacPhfgK
9.664974782280049e+17,43.18645,-77.8039,1130.0,AMBER ALERT issued for Marco Rubio's spine. #CNNTownHall #StudentsStandUp
9.66497485240832e+17,39.95234,-75.16379,1131.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.66497484318167e+17,28.53834,-81.37924,1131.0,RT @chick_in_kiev: Gonna try to live tweet the #CNNTownHall until/unless I have a rage stroke at Marco Rubio
9.664974841291899e+17,47.00025,-109.75102,1131.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974838316278e+17,43.00035,-75.4999,1131.0,VOTE HIM OUT @marcorubio #CNNTownHall
9.664974836972913e+17,40.16706,-74.49987,1131.0,We are speaking truth to power in 2018. Marco Rubio is not getting away with his flip-flopping BS anymore. #CNNTownHall
9.664974831647375e+17,33.749,-84.38798,1131.0,RT @yinzer2175: this is really intense #studentsstandup #CNNTownHall
9.664974829717955e+17,39.76,-98.5,1131.0,RT @B52Malmet: #CNNTownHall #NoRA #ProtectOurKids when a dad confronts a senator. Can not abide anything Rubio says. He has taken #NRABlood…
9.664974827241595e+17,38.50038,-80.50009,1131.0,"RT @markmobility: .@marcorubio if you're so concerned about guns, why do you take so much NRA cash? #CNNTownHall https://t.co/4FTa7HLJ2A ht…"
9.664974895819366e+17,43.00035,-75.4999,1132.0,Did @marcorubio really just say that #Parkland would have happened even if we did have an assault weapons ban? #CNNTownHall
9.664974893974077e+17,41.85003,-87.65005,1132.0,"Shout Rubio down, people! Shame him! Stop him. #CNNTownHall"
9.664974891877294e+17,43.00035,-75.4999,1132.0,"HERO. ""Sen Rubio, my daughter was shot in the back with an assault weapon. It is a weapon of war. The fact that you… https://t.co/VMvC89ZAPI"
9.664974877490463e+17,39.76,-98.5,1132.0,#CNNTownHall THIS IS NOT AN NRA PROBLEM!  THIS IS A DEMOCRATS ON ANTI-PSYCHOTIC DRUGS PROBLEM! https://t.co/Rnkj7MMYeS
9.664974872918548e+17,41.85003,-87.65005,1132.0,The parents and sibilings of the victims of the shooting are stronger than I could ever imagine being. #CNNTownHall #guncontrol
9.664974868514079e+17,41.85003,-87.65005,1132.0,RT @EmC_Hammer: This #CNNTownHall is history.  Holy cow.
9.664974862097162e+17,28.75054,-82.5001,1132.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974937175777e+17,42.35843,-71.05977,1133.0,RT @thistallawkgirl: AMBER ALERT issued for Marco Rubio's spine. #CNNTownHall #StudentsStandUp
9.664974934827254e+17,31.25044,-99.25061,1133.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974928115671e+17,29.95465,-90.07507,1133.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664974924634726e+17,25.79065,-80.13005,1133.0,RT @AmberDiazNews: From Jamie Guttenbergs father to @marcorubio 'your comments and the presidents were weak!' @CBSMiami #CNNTownHall https:…
9.664974969303572e+17,39.76,-98.5,1134.0,RT @lindachilders1: The audience at the #CNNTownHall isn’t taking any of Marco Rubio’s 💩. He looks like he might start crying at any moment…
9.664974966284247e+17,33.01512,-96.61305,1134.0,This guy is absolutely TEARING Marco Rubio apart. #CNNTownHall #StudentsStandUp
9.664974956091515e+17,42.33143,-83.04575,1134.0,"Not sure who advised Sen. Rubio to shill for the NRA on CNN tonight, but whoever he is, Rubio needs to fire him.… https://t.co/YtxJSYCOG2"
9.664974951225672e+17,39.250209999999996,-116.75119,1134.0,"RT @LuvvvMusic: #CNNTownHall Rubio being asked ""Were guns a factor at Stoneman Douglas"" - Taking a while to get to the answer."
9.664975023200379e+17,43.700109999999995,-79.4163,1135.0,I’m not a fan of Rubio but got to give him credit for being the only republican to show up and get completely roasted. #CNNTownHall
9.664975008563118e+17,35.960640000000005,-83.92074000000001,1135.0,RT @Jromani09: Lets make sure Rubio is held accountable for what he is saying tonight #CNNTownHall
9.664974999040164e+17,32.71533,-117.15726000000001,1135.0,@marcorubio looks like he’s being taken out to the firing squad.  #CNNTownHall
9.664975063340728e+17,41.85003,-87.65005,1136.0,RT @Christie_D22: They’re already shredding Rubio. This is exactly why Trump had a safe listening session today rather than attending the…
9.664975047358546e+17,38.83388,-104.82136,1136.0,RT @Everytown: THREAD: The guest list for tonight’s post-Parkland #CNNTownHall about gun violence includes Florida legislators . . . and pa…
9.664975042243379e+17,42.36565,-71.10831999999999,1136.0,"RT @Kris_Sacrebleu: Rubio is being dragged like I'VE NEVER SEEN

#CNNTownHall #MarchForOurLives https://t.co/kIBIe5sfFY"
9.664975041110712e+17,44.51916,-88.01983,1136.0,Hisssssssss I’ll get him #CNNTownhall #Rubio #CatsOfTwitter https://t.co/iT2v8JpqHX
9.664975029450465e+17,39.76,-98.5,1136.0,RT @markmobility: Hey @marcorubio we're all tired of your thoughts and prayers. #CNNTownHall https://t.co/PwLnbkIZQi
9.664975029197701e+17,34.18667,-118.44896999999999,1136.0,Marco Rubio's getting the same treatment at the #CNNTownHall that Mr. Wavy got in his 3rd round against John John D… https://t.co/D9q6fKCtbY
9.664975110107013e+17,25.77427,-80.19366,1137.0,RT @LWVMiamiDade: We appreciate @RepTedDeutch @marcorubio @SenBillNelson and @browardsheriff for not only talking to the students and paren…
9.664975102640988e+17,39.76,-98.5,1137.0,"This is a modern day ""struggle session"" a la Mao's China. 
Gross and creepy.
But mad props to Rubio for showing up.… https://t.co/xbZ6vih9lk"
9.664975084437217e+17,40.19981,-76.73108,1137.0,RT @jeremynewberger: Marco Rubio before this #CNNTownHall. https://t.co/VaGhpgjKFG
9.66497507151786e+17,37.54827,-121.98857,1137.0,RT @HisNameIsVanity: Rubio is going to be out of a job #CNNTownHall #StudentsStandUp
9.664975145296568e+17,28.75054,-82.5001,1138.0,"RT @MichaelSkolnik: Marco Rubio got excuses.

The young people got answers.

#CNNTownHall"
9.664975141645967e+17,43.90012,-78.84957,1138.0,RT @ChadCostello: @reckIex Just wanted to give you and the other students who are attending the #CNNtownhall that NRA spokeswoman Dana Loes…
9.664975135858237e+17,37.25022,-119.75126000000002,1138.0,RT @MichaelSkolnik: “It is not too soon to talk about gun safety. It’s too late. It’s too late for the seventeen who have lost that were lo…
9.664975114007634e+17,31.25044,-99.25061,1138.0,This #CNNisPropaganda #CNNTownHall is a joke &amp; getting out of hand! The way they're treating @marcorubio is disgusting! #StudentsStandUp
9.664975187869245e+17,39.76,-98.5,1139.0,"trump wants to put more guns in schools, he doesn't care about kids but the gun lobby's bottom line.  
GOP will nvr… https://t.co/G3bJDRSqXU"
9.66497518363308e+17,31.25044,-99.25061,1139.0,"RT @Konamali1: #CNNTownHall

The First Amendment was written on a pamphlet. Today it's read on the internet. https://t.co/y9Yo1yfZPO"
9.664975167148032e+17,37.77493,-122.41942,1139.0,RT @shannonrwatts: Remember when Donald Trump opposed guns in schools? #CNNTownHall https://t.co/mg0sWiskFm
9.664975163415593e+17,39.95234,-75.16379,1139.0,RT @lesleyabravanel: Fred Guttenberg is slaughtering mousy @marcorubio: “Your comments and the comments of the President were pathetically…
9.66497539947221e+17,39.09973,-94.57857,1144.0,GOP is getting exposed for its limp dick deep throating of the @NRA  Cock #CNNTownHall
9.664975396409631e+17,41.78232,-72.61203,1144.0,Unreal #CNNTownHall. Loving the cowardly looks the republicans are serving up after getting hit with question after… https://t.co/6moLus5MZc
9.664975442757427e+17,33.749,-84.38798,1145.0,RT @CarolHLN: Senator Rubio is sadly right. We are a nation divided. And we must talk. We must. #CNNTownHall
9.664975435417395e+17,18.0,105.0,1145.0,"RT @NaderHussein10: This should be on PPV. Rubio is getting his ass handed to him, and we shouldn’t be allowed to watch this for free. #Stu…"
9.664975434912809e+17,35.62664,-120.691,1145.0,Rubio will you stop taking money from the NRA #CNNTownHall
9.664975427908854e+17,8.0,-5.0,1145.0,"RT @shannonrwatts: THIS is who CNN invited to the #CNNTownHall to debate Parkland gun violence survivors. No, really. https://t.co/hGdLqnaI…"
9.664975417589637e+17,36.17497,-115.13722,1145.0,"Annnnd Rubio just said straight up “I don’t support an assault weapons ban.” 
He’s not gonna leave this building wi… https://t.co/EW2KDn7X7x"
9.664975416752005e+17,26.12231,-80.14338000000001,1145.0,You can physically see Marco Rubio’s sweat from six rows back because he cannot look the father of a victim in the… https://t.co/xWxJG9jppR
9.664975481428664e+17,28.75054,-82.5001,1146.0,RT @schadjoe: Marco Rubio said he does not believe a ban on assault weapons would have prevented the Parkland shooting. #StudentsStandUp #C…
9.664975474885059e+17,40.16706,-74.49987,1146.0,RT @Hannah_Hutching: Dude this dad is SHREDDING Marco Rubio right now omg #CNNTownHall
9.664975473500324e+17,37.25022,-119.75126000000002,1146.0,Go @marcorubio #CNNTownHall A voice of sanity.
9.664975469474529e+17,40.83728,-81.25955,1146.0,RT @thistallawkgirl: AMBER ALERT issued for Marco Rubio's spine. #CNNTownHall #StudentsStandUp
9.664975468845261e+17,42.26259,-71.80229,1146.0,@AoDespair Cheers friend.  🍸. Don’t turn on #CNNTownHall - you’ll finish your bottle.
9.664975457814979e+17,33.32012,-87.9028,1146.0,RT @williamlegate: You NEED to be watching this rn if you're not. It puts the Super Bowl or any other televised sport to shame. #CNNTownHal…
9.664975456305029e+17,43.700109999999995,-79.4163,1146.0,#CNNTownHall is real as fuck right now. @realDonaldTrump bitchass knew not to come on. @marcorubio is getting dealt with...
9.664975451606057e+17,43.700109999999995,-79.4163,1146.0,Damn little Marco u about to take it on the chin for the next hour!!  @marcorubio #CNNTownHall
9.664975529411789e+17,28.75054,-82.5001,1147.0,Gutenberg’s dad is not here for games. #CNNTownHall
9.664975509027185e+17,39.76,-98.5,1147.0,RT @MichaelSkolnik: “It is not too soon to talk about gun safety. It’s too late. It’s too late for the seventeen who have lost that were lo…
9.664975506132746e+17,33.20763,-92.66627,1147.0,"@marcorubio has got the stones to go into a most hostile environment..... I got a new respect for him. 

#CNNTownHall"
9.664975504413737e+17,28.75054,-82.5001,1147.0,"#CNNTownHall
So ban them all, dumb ass"
9.664975564013568e+17,39.76,-98.5,1148.0,"And just like that Marco Rubio’s political career is over.

#CNNTownHall"
9.664975557679677e+17,43.700109999999995,-79.4163,1148.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664975542916219e+17,40.27245,-76.90567,1148.0,RT @bennyr82: America’s Terrorist Organization. The @NRA 🖕🏼#CNNTownHall https://t.co/nteg2r1jkB
9.664975542706954e+17,29.763279999999998,-95.36327,1148.0,"Fuck, Mr Guttenburg is not letting Rubio to sidestep his questions. #CNNTownHall"
9.664975577266381e+17,37.25022,-119.75126000000002,1149.0,"#CNNTownHall

Just going to leave this right here https://t.co/TwFXQ7YPMp"
9.664975639971635e+17,60.10867,-113.64258000000001,1150.0,"Marco Rubio getting yelled at is so energizing, wow #CNNTownHall"
9.664975633470464e+17,61.218059999999994,-149.90028,1150.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.66497562869076e+17,33.888940000000005,35.49442,1150.0,Holy shnikies @marcorubio is getting held to the fire by this brave American. This townhall is 🔥. #CNNTownHall… https://t.co/xEFne8p4dt
9.664975620595917e+17,29.763279999999998,-95.36327,1150.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664975618540708e+17,43.00035,-75.4999,1150.0,Lil Marco is getting eaten alive. Good on this dad and this audience for refusing to back down. #CNNTownHall
9.664975617742971e+17,40.00032,-89.25036999999999,1150.0,RT @Collegebound973: Fred Guttenberg ain’t taking ANY bullshit tonight. 👏👏👏👏👏👏#CNNTownHall #StudentsStandUp
9.66497569386922e+17,38.25031,-92.50046,1151.0,Watching Marco Rubio getting pummeled on #CNNTownhall #StudentsStandUp
9.66497568418091e+17,39.75895,-84.19161,1151.0,Can you feel the tide turning? November is going to be rough for the GOP.  #CNNTownHall
9.664975682377196e+17,30.26715,-97.74306,1151.0,"RT @shannonrwatts: THIS is who CNN invited to the #CNNTownHall to debate Parkland gun violence survivors. No, really. https://t.co/hGdLqnaI…"
9.664975680321618e+17,30.26715,-97.74306,1151.0,"#CNNTownHall ""My daughter was running down the hall and shot in the back."" (A father speaking to Rubio.). -- I hope… https://t.co/uPr10x6p42"
9.664975677595894e+17,39.00039,-76.74996999999999,1151.0,"RT @teresa_atHome: #CNNTownHall #NoRa
Starting Now The STUDENTS of Stoneman Douglas #demandaction"
9.664975668410982e+17,40.71427,-74.00596999999999,1151.0,WE NEED NEW PEOPLE IN OFFICE. #CNNTownHall
9.664975664131604e+17,38.25031,-92.50046,1151.0,This #CNNTownHall has already turned into a fiasco. Marco Rubio is fucked. He has balls to even be there.
9.664975658342769e+17,39.76,-98.5,1151.0,"This #CNNTownHall is so fucking important and necessary. Thank you, #CNN, for the platform. Thank you… https://t.co/PgmStFB8o9"
9.664975735728824e+17,39.00039,-76.74996999999999,1152.0,Thoughts and prayers for @marcorubio. #CNNTownHall #Parkland #GunReformNow
9.664975718700032e+17,26.65868,-80.24144,1152.0,RT @IncitingARiot: Marco Rubio just told the parent of a father of a school shooting victim that an assault weapons ban wouldn’t save child…
9.664975717399839e+17,31.25044,-99.25061,1152.0,"hehe, this is fun. #StudentsStandUp #CNNTownHall #ParklandStudentsSpeak"
9.664975713330258e+17,30.26715,-97.74306,1152.0,RT @Jaye622: I am here for this public shaming of Lil’ Marco. #StudentsStandUp #CNNTownHall
9.664975779349586e+17,38.91706,-77.00025,1153.0,Watching a standing ovation acknowledging that Marco Rubio is a come mierda made my heart so so happy just now 🤗🤗🤗🤗 #CNNTownHall
9.664975775743222e+17,43.00035,-75.4999,1153.0,@marcorubio deserves the shaming he is getting at the #CNNTownHall. His double speak is obvious re #AssaultWeaponsBan
9.66497577448321e+17,37.25022,-119.75126000000002,1153.0,Rubio. You in danger girl! #CNNTownHall https://t.co/CfgVJNqE7X
9.664975770289439e+17,39.96118,-82.99879,1153.0,Appearing at this #CNNTownHall was a big mistake for @marcorubio....no win situation
9.664975764626473e+17,43.700109999999995,-79.4163,1153.0,My heart goes out to these kids and their families #CNNTownHall
9.664975753093243e+17,46.78327,-92.10658000000001,1153.0,It’s take a big man too stand up in a room full of people who disagree with him but man is @marcorubio ‘s views so… https://t.co/IM8P67oNZe
9.664975749444608e+17,39.76,-98.5,1153.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664975812987904e+17,43.00035,-75.4999,1154.0,RT @MichaelSkolnik: Mr. Guttenberg (whose daughter was killed) to Marco Rubio: “Your comments and the comments of the President were pathet…
9.664975803551212e+17,42.36565,-71.10831999999999,1154.0,RT @NathanHRubin: Yelling at a grieving father isn’t a good look @marcorubio #CNNTownHall
9.664975799354778e+17,34.50083,-117.18588000000001,1154.0,Marco Rubio‘s career ending live on TV right now #CNNTownHall
9.66497579717546e+17,43.00035,-75.4999,1154.0,Marco Rubio in the lion's den. That's some gall. FINISH HIM! #CNNTownHall #StudentsStandUp
9.664975788073656e+17,43.00035,-75.4999,1154.0,RT @MajorAmerican: I hope everyone on the stage has the courage to say it: Ban Assault Weapons. #ParklandStudentsSpeak #CNNTownHall
9.664975866800374e+17,31.438779999999998,-90.45232,1155.0,#CNNTownHall Rubio is doing what your president couldn't do. Face people in this type of atmosphere.
9.664975862523126e+17,38.50038,-80.50009,1155.0,What’s wrong with getting started? Let’s ban those 200 guns! Then we can work our way up!  #CNNTownHall
9.664975903249736e+17,33.32012,-87.9028,1156.0,RT @jeremynewberger: Marco Rubio before this #CNNTownHall. https://t.co/VaGhpgjKFG
9.66497589775528e+17,41.67364,-88.00173000000001,1156.0,#CNNTownHall so ban those other 2000 weapons as well.
9.664975894860718e+17,43.66147,-70.25533,1156.0,WE SHOULD DO THIS WITH ALL THE NRA POCKET POLITICIANS! @CNN #CNNTownHall 🇺🇸
9.664975892888248e+17,32.71533,-117.15726000000001,1156.0,.@marcorubio is getting his ass handed to him by the father of a victim. I can't wait for @DLoesch to take the stage. #CNNTownHall
9.664975885046825e+17,32.750409999999995,-86.75026,1156.0,"Everybody come watch the last public appearance Marco Rubio will ever make. 

You won't see him at the grocery stor… https://t.co/Xp3H3HKpdX"
9.664975931476009e+17,37.33939,-121.89496000000001,1157.0,WE WANT A VOTE AGAINST PEOLLE GETTING THEIR HANDS ON GUNS ILLEGALLY NOW #CNNTownHall we don’t wanna take away the second amendment
9.66497592367489e+17,36.17497,-115.13722,1157.0,RT @chick_in_kiev: Rubio again denies that assault weapons ban would have prevented #StonemanShooting #CNNTownHall
9.664975918558003e+17,32.71533,-117.15726000000001,1157.0,"RT @MediaJuggernaut: #CNNTownHall
CNN Has A Long History Of Crisis Actors, From Terror Attacks In London To School Shootings In Florida.
CN…"
9.664975916335636e+17,42.33143,-83.04575,1157.0,RT @JoeC1776: AR15s are NOT assault weapons or weapons of war. I'm sorry for this fathers loss but these lies must be challenged and correc…
9.664975915453112e+17,36.17497,-115.13722,1157.0,RT @markmobility: Hey @marcorubio we're all tired of your thoughts and prayers. #CNNTownHall https://t.co/PwLnbkIZQi
9.664975982731878e+17,-17.0,-65.0,1158.0,RT @ari_russian: Broward County Sheriff Scott Israel had to make it political and he made sure to tell students how to vote during the #Par…
9.664975973209702e+17,34.05223,-118.24368,1158.0,"RT @Kris_Sacrebleu: Rubio is being dragged like I'VE NEVER SEEN

#CNNTownHall #MarchForOurLives https://t.co/kIBIe5sfFY"
9.664975964066816e+17,41.35427,-71.96646,1158.0,"RT @sandyhook: .@RepTedDeutch ""They don't want thoughts and prayers, they want action. And we owe it to them."" #CNNTownHall"
9.664975958781829e+17,40.10532,-85.68025,1158.0,Does Rubio regret attending yet? #CNNTownHall
9.664975954838815e+17,39.76,-98.5,1158.0,Little Marco @marcorubio  will be in office 6 years and refuses to grow a pair to stand up to the NRA! Pathetic! He… https://t.co/94BDWfCzNH
9.664975952994345e+17,38.91706,-77.00025,1158.0,"RT @markmobility: .@marcorubio if you're so concerned about guns, why do you take so much NRA cash? #CNNTownHall https://t.co/4FTa7HLJ2A ht…"
